# [0]SEQN, [1]Timestamp, [2]CPU_User, [3]CPU_System, [4]CPU_Nice, [5]CPU_IOWait, [6]CPU_IRQ, [7]CPU_SoftIRQ, [8]RAM_Used, [9]RAM_Buffer, [10]RAM_Cached, [11]PID, [12]Disk_Used, [13]Disk_Read, [14]Disk_Write, [15]IO_lo_Bytes_Sent, [16]IO_lo_Bytes_Recv, [17]IO_lo_Packets_Sent, [18]IO_lo_Packets_Recv, [19]IO_eth0_Bytes_Sent, [20]IO_eth0_Bytes_Recv, [21]IO_eth0_Packets_Sent, [22]IO_eth0_Packets_Recv, [23]IO_wlan0_Bytes_Sent, [24]IO_wlan0_Bytes_Recv, [25]IO_wlan0_Packets_Sent, [26]IO_wlan0_Packets_Recv, [27]Core_Temp
3333,201791830763355,9.10000038147,11.8000001907,0.0,0.0,0.0,0.0,113098752,25849856,39645184,69,2585284608,0,0,156,156,1,1,0,410210,0,1176,382298,0,280,0,55000
3358,201792337181455,2.20000004768,4.30000019073,0.0,0.0,0.0,0.0,113065984,25849856,39645184,69,2585313280,0,0,156,156,1,1,0,420866,0,1182,391590,42,288,1,56000
3383,201792843092995,2.20000004768,3.29999995232,0.0,0.0,0.0,0.0,112902144,25849856,39706624,69,2585341952,0,28672,156,156,1,1,0,401810,0,1168,372256,0,273,0,56000
3409,201793349125292,1.10000002384,5.30000019073,0.0,0.0,0.0,0.0,112996352,25849856,39706624,69,2585374720,0,0,156,156,1,1,0,378644,0,1151,347496,0,255,0,56000
3435,201793855628668,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,113061888,25849856,39763968,69,2585403392,0,0,156,156,1,1,0,404622,0,1170,377864,0,277,0,56000
3460,201794362587269,3.20000004768,3.20000004768,0.0,0.0,0.0,0.0,113061888,25849856,39763968,69,2585432064,0,0,156,156,1,1,0,440074,0,1198,410792,0,301,0,56000
3485,201794868835096,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,113127424,25849856,39825408,69,2585464832,0,0,156,156,1,1,406,395618,4,1169,365288,0,267,0,56000
3511,201795375259621,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,113233920,25849856,39825408,69,2585493504,0,0,156,156,1,1,0,365024,0,1141,336516,0,247,0,55000
3536,201795881730171,1.10000002384,0.0,0.0,0.0,0.0,0.0,112971776,25849856,39882752,69,2585526272,0,0,156,156,1,1,1658,423882,17,1200,391520,0,287,0,55000
3561,201796388285160,2.20000004768,1.10000002384,0.0,0.0,0.0,1.10000002384,113197056,25849856,39882752,69,2585554944,0,0,156,156,1,1,380,458164,4,1215,430176,0,315,0,56000
3587,201796894797615,0.0,1.10000002384,0.0,0.0,0.0,0.0,113229824,25849856,39944192,69,2585583616,0,0,156,156,1,1,2508,371840,24,1169,338094,0,248,0,56000
3614,201797401946674,0.0,1.10000002384,0.0,0.0,0.0,1.10000002384,113328128,25849856,39944192,69,2585612288,0,0,156,156,1,1,0,380146,0,1154,353218,0,260,0,55000
3639,201797908132691,1.10000002384,4.30000019073,0.0,0.0,0.0,1.10000002384,113098752,25849856,40001536,69,2585645056,0,12288,156,156,1,1,0,405970,0,1172,376390,0,276,0,55000
3664,201798414708492,5.30000019073,3.20000004768,0.0,0.0,0.0,1.10000002384,113094656,25849856,40001536,69,2585673728,0,0,156,156,1,1,0,469964,0,1219,439758,0,322,0,56000
3690,201798921355811,2.20000004768,3.20000004768,0.0,0.0,0.0,0.0,113094656,25849856,40062976,69,2585706496,0,0,156,156,1,1,0,352940,0,1133,324014,0,238,0,56000
3716,201799427760292,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,113614848,25849856,40062976,69,2585735168,0,0,156,156,1,1,0,382796,0,1155,354430,0,260,0,56000
3741,201799934421718,4.19999980927,4.19999980927,0.0,0.0,0.0,1.0,113549312,25849856,40120320,69,2585763840,0,0,156,156,1,1,0,410210,0,1176,379068,0,277,0,56000
3766,201800441217310,3.29999995232,2.20000004768,0.0,0.0,0.0,0.0,113352704,25849856,40120320,69,2585796608,0,0,156,156,1,1,0,490328,0,1233,463184,0,339,0,56000
3792,201800947729905,2.09999990463,2.09999990463,0.0,0.0,0.0,1.10000002384,113254400,25849856,40177664,69,2585825280,0,0,156,156,1,1,0,321592,0,1111,290926,0,214,0,56000
3817,201801454384348,3.20000004768,2.09999990463,0.0,0.0,0.0,1.10000002384,113553408,25849856,40177664,69,2585853952,0,0,156,156,1,1,0,392404,0,1163,362762,0,266,0,55000
3843,201801960600466,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,113356800,25849856,40239104,69,2585886720,0,0,156,156,1,1,0,411432,0,1175,382190,0,280,0,55000
3868,201802467178572,2.20000004768,4.30000019073,0.0,0.0,0.0,1.10000002384,113422336,25849856,40239104,69,2585915392,0,12288,156,156,1,1,0,512120,0,1249,485232,0,355,0,55000
3894,201802974100926,2.09999990463,2.09999990463,0.0,0.0,0.0,1.10000002384,113745920,25849856,40296448,69,2585944064,0,0,156,156,1,1,0,302524,0,1097,271634,0,200,0,55000
3919,201803480677845,0.0,2.20000004768,0.0,0.0,1.10000002384,0.0,113745920,25849856,40296448,69,2585976832,0,0,156,156,1,1,0,388244,0,1159,359942,0,264,0,56000
3945,201803987071011,1.10000002384,3.29999995232,0.0,0.0,0.0,1.10000002384,113713152,25849856,40357888,69,2586005504,0,0,156,156,1,1,0,406058,0,1172,376378,0,276,0,56000
3970,201804493398736,2.20000004768,3.29999995232,0.0,0.0,0.0,0.0,113614848,25849856,40357888,69,2586034176,0,0,156,156,1,1,0,505376,0,1245,475650,0,348,0,55000
3997,201804999733515,2.09999990463,3.20000004768,0.0,0.0,0.0,0.0,113938432,25849856,40419328,69,2586066944,0,0,156,156,1,1,0,313368,0,1103,283958,0,208,0,55000
4022,201805505437837,0.0,2.20000004768,0.0,0.0,0.0,0.0,113938432,25849856,40419328,69,2586095616,0,0,156,156,1,1,0,384092,0,1155,355938,0,262,0,56000
4047,201806012014616,6.0,7.0,0.0,0.0,0.0,1.0,113934336,25849856,40476672,69,2586124288,0,0,156,156,1,1,0,400522,0,1168,370914,0,272,0,56000
4072,201806518134843,2.20000004768,3.29999995232,0.0,0.0,0.0,1.10000002384,113737728,25849856,40476672,69,2586152960,0,0,156,156,1,1,0,502652,0,1243,474208,0,347,0,56000
4099,201807024335597,0.0,3.29999995232,0.0,0.0,0.0,0.0,113844224,25849856,40538112,69,2586185728,0,0,156,156,1,1,326,316402,3,1108,285730,0,210,0,56000
4124,201807531048985,3.20000004768,4.30000019073,0.0,0.0,0.0,0.0,114040832,25849856,40538112,69,2586214400,0,12288,156,156,1,1,0,397786,0,1166,369588,0,271,0,55000
4149,201808037309732,1.10000002384,1.10000002384,0.0,0.0,0.0,1.10000002384,113680384,25849856,40595456,69,2586247168,0,0,156,156,1,1,0,407324,0,1173,377768,0,277,0,55000
4174,201808543802702,3.29999995232,2.20000004768,0.0,0.0,0.0,1.10000002384,113713152,25849856,40595456,69,2586275840,0,0,156,156,1,1,0,490402,0,1234,461806,0,338,0,56000
4201,201809050128192,3.20000004768,3.20000004768,0.0,0.0,0.0,0.0,113713152,25849856,40656896,69,2586304512,0,0,156,156,1,1,0,322968,0,1111,293778,0,216,0,56000
4226,201809556860508,1.10000002384,2.20000004768,0.0,0.0,0.0,1.10000002384,114298880,25849856,40656896,69,2586337280,0,0,156,156,1,1,0,390902,0,1160,359898,0,264,0,55000
4251,201810063272182,1.10000002384,5.30000019073,0.0,0.0,0.0,1.10000002384,114266112,25849856,40714240,69,2586365952,0,0,156,156,1,1,0,403400,0,1171,374934,0,274,0,55000
4276,201810569668701,4.30000019073,2.20000004768,0.0,0.0,0.0,0.0,114229248,25849856,40714240,69,2586394624,0,0,156,156,1,1,0,486242,0,1230,457672,0,335,0,56000
4302,201811075942159,1.10000002384,3.20000004768,0.0,0.0,0.0,0.0,114327552,25849856,40771584,69,2586427392,0,0,156,156,1,1,0,322954,0,1112,293790,0,216,0,56000
4327,201811582394621,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,114327552,25849856,40771584,69,2586460160,0,0,156,156,1,1,0,392264,0,1161,362590,0,266,0,55000
4353,201812088872574,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,114130944,25849856,40833024,69,2586488832,0,0,156,156,1,1,0,415518,0,1178,386324,0,283,0,55000
4378,201812594884407,1.10000002384,6.40000009537,0.0,0.0,0.0,1.10000002384,113836032,25849856,40833024,69,2586521600,0,12288,156,156,1,1,0,465952,0,1217,437066,0,320,0,55000
4405,201813101814793,1.10000002384,4.19999980927,0.0,0.0,0.0,1.10000002384,114135040,25849856,40890368,69,2586550272,0,0,156,156,1,1,0,326964,0,1114,298072,0,220,0,55000
4431,201813608301477,5.09999990463,6.09999990463,0.0,0.0,0.0,0.0,114135040,25849856,40890368,69,2586583040,0,0,156,156,1,1,0,412858,0,1177,383230,0,281,0,56000
4456,201814114822522,1.10000002384,4.30000019073,0.0,0.0,0.0,1.10000002384,114065408,25849856,40951808,69,2586611712,0,0,156,156,1,1,0,407388,0,1174,377822,0,277,0,56000
4481,201814621022927,3.20000004768,3.20000004768,0.0,0.0,0.0,0.0,114229248,25849856,40951808,69,2586640384,0,0,156,156,1,1,0,464386,0,1213,435606,0,319,0,55000
4508,201815127357846,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,114327552,25849856,41013248,69,2586669056,0,0,156,156,1,1,0,343470,0,1127,314494,0,231,0,55000
4533,201815633806955,0.0,5.30000019073,0.0,0.0,0.0,1.10000002384,114552832,25849856,41013248,69,2586701824,0,0,156,156,1,1,0,407182,0,1171,377730,0,277,0,55000
4558,201816140150813,2.09999990463,3.20000004768,0.0,0.0,0.0,2.09999990463,114552832,25849856,41070592,69,2586730496,0,0,156,156,1,1,0,399290,0,1169,369518,0,271,0,55000
4585,201816646738557,3.09999990463,6.19999980927,0.0,0.0,0.0,2.09999990463,114356224,25849856,41127936,69,2586759168,0,0,156,156,1,1,0,463112,0,1212,434404,0,318,0,55000
4610,201817153320784,1.0,3.09999990463,0.0,0.0,0.0,4.19999980927,114356224,25849856,41127936,69,2586791936,0,0,156,156,1,1,0,348822,0,1131,320194,0,235,0,55000
4635,201817659634122,2.09999990463,6.19999980927,0.0,0.0,1.0,2.09999990463,114552832,25849856,41189376,69,2586816512,0,1802240,156,156,1,1,342,407582,3,1175,377702,0,277,0,56000
4660,201818165653777,4.90000009537,21.2999992371,0.0,0.0,0.800000011921,1.60000002384,114286592,25849856,41189376,69,2586845184,0,0,156,156,1,1,364,396826,4,1169,366762,0,269,0,56000
4687,201818672197801,5.30000019073,19.2999992371,0.0,0.0,0.0,0.0,114155520,25849856,41246720,69,2586877952,0,0,156,156,1,1,882,451802,9,1213,420436,0,308,0,56000
4712,201819178732884,5.09999990463,5.09999990463,0.0,0.0,0.0,0.0,114556928,25849856,41246720,69,2586906624,0,0,156,156,1,1,380,357448,4,1142,329636,0,242,0,56000
4738,201819685128076,2.09999990463,4.30000019073,0.0,0.0,0.0,1.10000002384,114749440,25849856,41308160,69,2586939392,0,0,156,156,1,1,6904,410236,18,1188,373712,0,274,0,56000
4763,201820192069497,0.0,6.5,0.0,0.0,0.0,0.0,114847744,25849856,41308160,69,2586968064,0,0,156,156,1,1,0,418358,0,1183,388682,0,285,0,56000
4789,201820698753272,1.10000002384,5.40000009537,0.0,0.0,0.0,0.0,114847744,25849856,41365504,69,2586996736,0,0,156,156,1,1,0,434562,0,1193,405290,0,297,0,55000
4815,201821205477277,2.09999990463,4.30000019073,0.0,0.0,0.0,0.0,115171328,25849856,41365504,69,2587029504,0,0,156,156,1,1,898,357858,9,1145,327074,0,241,0,55000
4841,201821711750945,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,115105792,25849856,41426944,69,2587058176,0,0,156,156,1,1,64,392492,1,1163,364238,0,267,0,55000
4866,201822217477965,0.0,2.20000004768,0.0,0.0,0.0,0.0,114909184,25849856,41426944,69,2587086848,0,0,156,156,1,1,376,434840,4,1196,405346,0,297,0,55000
4892,201822723706516,0.0,1.10000002384,0.0,0.0,0.0,0.0,114843648,25849856,41484288,69,2587115520,0,20480,156,156,1,1,364,415664,4,1180,386062,0,283,0,55000
4917,201823230084247,0.0,2.20000004768,0.0,0.0,0.0,0.0,114941952,25849856,41484288,69,2587148288,0,0,156,156,1,1,694,372674,7,1155,343444,0,252,0,55000
4943,201823736637070,0.0,2.20000004768,0.0,0.0,0.0,0.0,114712576,25849856,41545728,69,2587176960,0,0,156,156,1,1,358,391334,3,1163,361182,0,265,0,56000
4968,201824243353532,0.0,0.0,0.0,0.0,0.0,1.10000002384,114937856,25849856,41545728,69,2587205632,0,0,156,156,1,1,0,460514,0,1213,430150,0,315,0,56000
4994,201824749731962,0.0,2.20000004768,0.0,0.0,0.0,0.0,115331072,25849856,41607168,69,2587238400,0,0,156,156,1,1,0,384182,0,1155,355604,0,260,0,55000
5019,201825256139306,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,115335168,25849856,41607168,69,2587267072,0,0,156,156,1,1,1064,368942,10,1155,339282,0,249,0,55000
5044,201825762255622,3.20000004768,3.20000004768,0.0,0.0,0.0,1.10000002384,114647040,25849856,41664512,69,2587299840,0,0,156,156,1,1,0,416782,0,1179,387376,0,284,0,55000
5069,201826269080617,2.20000004768,4.30000019073,0.0,0.0,0.0,1.10000002384,114712576,25849856,41664512,69,2587328512,0,0,156,156,1,1,326,468922,3,1221,439860,0,322,0,55000
5096,201826775444380,1.10000002384,4.30000019073,0.0,0.0,0.0,1.10000002384,114909184,25849856,41725952,69,2587357184,0,0,156,156,1,1,0,363902,0,1142,335390,0,246,0,55000
5121,201827281578645,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,115298304,25849856,41725952,69,2587389952,0,0,156,156,1,1,0,384092,0,1155,352972,0,259,0,55000
5146,201827788039487,1.10000002384,3.29999995232,0.0,0.0,0.0,1.10000002384,115326976,25849856,41783296,69,2587418624,0,12288,156,156,1,1,0,401810,0,1168,372228,0,273,0,55000
5171,201828294863365,3.20000004768,4.30000019073,0.0,0.0,0.0,1.10000002384,115032064,25849856,41783296,69,2587447296,0,0,156,156,1,1,0,479572,0,1227,452188,0,331,0,55000
5199,201828801438956,2.20000004768,3.20000004768,0.0,0.0,0.0,0.0,115195904,25849856,41840640,69,2587480064,0,0,156,156,1,1,0,346122,0,1128,317398,0,234,0,56000
5224,201829308004212,2.20000004768,2.20000004768,0.0,0.0,0.0,0.0,115392512,25849856,41840640,69,2587508736,0,0,156,156,1,1,0,365098,0,1142,335030,0,246,0,56000
5249,201829814607321,2.20000004768,3.29999995232,0.0,0.0,0.0,0.0,115163136,25849856,41902080,69,2587537408,0,0,156,156,1,1,0,419670,0,1182,390092,0,285,0,56000
5274,201830321763084,2.20000004768,3.29999995232,0.0,0.0,0.0,0.0,115064832,25849856,41902080,69,2587570176,0,0,156,156,1,1,0,497278,0,1240,468696,0,343,0,56000
5300,201830828328270,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,115007488,25849856,41959424,69,2587598848,0,0,156,156,1,1,0,322954,0,1112,293818,0,216,0,56000
5325,201831334700553,2.20000004768,3.20000004768,0.0,0.0,0.0,0.0,115204096,25849856,41959424,69,2587627520,0,0,156,156,1,1,0,375920,0,1149,346054,0,254,0,56000
5351,201831841197923,1.10000002384,3.20000004768,0.0,0.0,0.0,1.10000002384,115167232,25849856,42020864,69,2587660288,0,0,156,156,1,1,0,400676,0,1169,371138,0,272,0,56000
5377,201832347277083,0.0,3.40000009537,0.0,0.0,0.0,0.0,115363840,25849856,42020864,69,2587688960,0,0,156,156,1,1,0,531188,0,1263,503210,0,368,0,56000
5402,201832853795684,3.09999990463,3.09999990463,0.0,0.0,0.0,1.0,115458048,25849856,42078208,69,2587717632,0,12288,156,156,1,1,0,303746,0,1096,274526,0,202,0,55000
5427,201833360006146,1.10000002384,1.10000002384,0.0,0.0,0.0,1.10000002384,115425280,25849856,42078208,69,2587750400,0,0,156,156,1,1,0,384158,0,1156,354322,0,260,0,55000
5453,201833866280722,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,115589120,25849856,42139648,69,2587779072,0,0,156,156,1,1,0,406058,0,1172,376378,0,276,0,55000
5479,201834372373012,4.19999980927,4.19999980927,0.0,0.0,0.0,2.09999990463,115097600,25849856,42139648,69,2587807744,0,0,156,156,1,1,0,512120,0,1249,483826,0,354,0,55000
5504,201834878762546,1.10000002384,4.19999980927,0.0,0.0,0.0,0.0,115326976,25849856,42196992,69,2587840512,0,0,156,156,1,1,0,312006,0,1102,282716,0,207,0,56000
5529,201835385180367,2.20000004768,3.20000004768,0.0,0.0,0.0,1.10000002384,115425280,25849856,42196992,69,2587869184,0,0,156,156,1,1,0,381434,0,1154,351566,0,258,0,56000
5553,201835891446422,2.20000004768,2.20000004768,0.0,0.0,0.0,1.10000002384,115355648,25849856,42258432,69,2587897856,0,0,156,156,1,1,0,409726,0,1170,379004,0,277,0,55000
5579,201836397627690,2.20000004768,6.5,0.0,0.0,0.0,0.0,115679232,25849856,42258432,69,2587926528,0,0,156,156,1,1,0,491690,0,1234,464562,0,340,0,55000
5606,201836904406240,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,115519488,25849856,42315776,69,2587959296,0,0,156,156,1,1,0,327128,0,1115,298342,0,220,0,56000
5631,201837410995032,2.20000004768,1.10000002384,0.0,1.10000002384,0.0,0.0,115814400,25849856,42315776,69,2587987968,0,12288,156,156,1,1,0,389606,0,1159,359806,0,264,0,56000
5656,201837916934300,1.10000002384,4.30000019073,0.0,0.0,1.10000002384,0.0,115752960,25849856,42377216,69,2588020736,0,0,156,156,1,1,0,400448,0,1168,370942,0,272,0,56000
5682,201838423240165,1.10000002384,4.30000019073,0.0,0.0,0.0,1.10000002384,115884032,25849856,42377216,69,2588049408,0,0,156,156,1,1,0,490328,0,1233,460428,0,337,0,56000
5708,201838929810868,1.10000002384,0.0,0.0,0.0,0.0,0.0,115945472,25849856,42434560,69,2588078080,0,0,156,156,1,1,0,337958,0,1122,310342,0,228,0,56000
5733,201839436165970,1.10000002384,1.10000002384,0.0,0.0,0.0,1.10000002384,116043776,25849856,42434560,69,2588110848,0,0,156,156,1,1,0,385520,0,1157,355762,42,262,1,56000
5758,201839942595873,2.20000004768,3.29999995232,0.0,0.0,0.0,0.0,115879936,25849856,42496000,69,2588139520,0,0,156,156,1,1,0,395162,0,1164,365288,0,267,0,56000
5784,201840448780354,2.09999990463,5.30000019073,0.0,0.0,0.0,1.10000002384,115290112,25849856,42496000,69,2588168192,0,0,156,156,1,1,0,476708,0,1223,448026,0,328,0,56000
5809,201840955102701,0.0,4.30000019073,0.0,0.0,0.0,1.10000002384,115617792,25849856,42553344,69,2588200960,0,0,156,156,1,1,0,341948,0,1125,313082,0,230,0,55000
5834,201841461113906,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,115814400,25849856,42553344,69,2588233728,0,0,156,156,1,1,0,385454,0,1156,355764,0,261,0,55000
5860,201841967854882,3.20000004768,5.30000019073,0.0,0.0,0.0,0.0,115814400,25849856,42614784,69,2588262400,0,0,156,156,1,1,0,414098,0,1176,384862,0,282,0,56000
5886,201842473436841,2.20000004768,3.29999995232,0.0,0.0,0.0,0.0,115613696,25849856,42614784,69,2588295168,0,12288,156,156,1,1,0,468396,0,1215,439758,0,322,0,56000
5911,201842979909557,1.10000002384,3.20000004768,0.0,0.0,0.0,1.10000002384,115945472,25849856,42672128,69,2588323840,0,0,156,156,1,1,0,350062,0,1130,321294,0,236,0,56000
5936,201843486552825,2.0,5.09999990463,0.0,0.0,0.0,4.09999990463,116334592,25849856,42672128,69,2588352512,0,0,156,156,1,1,0,382730,0,1154,351566,0,258,0,56000
5962,201843993084556,1.10000002384,2.09999990463,0.0,0.0,0.0,5.30000019073,116404224,25849856,42733568,69,2588385280,0,0,156,156,1,1,0,410210,0,1176,381890,0,280,0,56000
5989,201844499734809,1.10000002384,4.19999980927,0.0,0.0,0.0,4.19999980927,116109312,25849856,42733568,69,2588413952,0,0,156,156,1,1,0,465812,0,1215,437110,0,320,0,56000
6014,201845005243645,2.90000009537,11.3999996185,0.0,0.0,0.0,1.89999997616,116273152,25849856,42790912,69,2588446720,0,0,156,156,1,1,0,366486,0,1142,337894,0,248,0,56000
6039,201845511483020,5.80000019073,21.5,0.0,0.0,0.0,0.0,116076544,25849856,42790912,69,2588475392,0,0,156,156,1,1,0,388178,0,1158,358456,0,263,0,56000
6064,201846017737272,5.80000019073,9.60000038147,0.0,0.0,0.0,0.0,115945472,25849856,42852352,69,2588504064,0,0,156,156,1,1,0,385400,0,1155,355664,0,261,0,55000
6090,201846524177651,6.0,7.0,0.0,0.0,0.0,0.0,116072448,25849856,42852352,69,2588532736,0,0,156,156,1,1,0,452266,0,1206,423258,0,310,0,55000
6116,201847030882380,4.19999980927,4.19999980927,0.0,0.0,0.0,0.0,116236288,25849856,42909696,69,2588565504,0,0,156,156,1,1,0,358380,0,1137,329962,0,242,0,55000
6141,201847537483883,1.0,7.30000019073,0.0,0.0,0.0,0.0,116236288,25849856,42909696,69,2588594176,0,12288,156,156,1,1,0,404596,0,1171,374964,0,275,0,55000
6166,201848043972592,0.0,3.29999995232,0.0,0.0,0.0,0.0,116363264,25849856,42967040,69,2588618752,0,1785856,156,156,1,1,0,408488,0,1171,379090,0,278,0,55000
6192,201848550621936,2.09999990463,5.30000019073,0.0,0.0,0.0,0.0,116559872,25849856,42967040,69,2588647424,0,0,156,156,1,1,0,452266,0,1206,423222,0,310,0,55000
6218,201849057212264,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,116318208,25849856,43028480,69,2588680192,0,0,156,156,1,1,0,370440,0,1143,341924,0,251,0,56000
6243,201849563647824,0.0,1.10000002384,0.0,0.0,0.0,0.0,116350976,25849856,43028480,69,2588708864,0,0,156,156,1,1,0,393766,0,1164,362590,0,266,0,56000
6270,201850070432800,0.0,2.20000004768,0.0,0.0,0.0,0.0,116445184,25849856,43089920,69,2588741632,0,0,156,156,1,1,0,419604,0,1181,390158,0,286,0,56000
6295,201850576645706,0.0,1.10000002384,0.0,0.0,0.0,0.0,116379648,25849856,43089920,69,2588770304,0,0,156,156,1,1,0,423730,0,1186,397184,0,291,0,56000
6320,201851083144473,1.10000002384,1.10000002384,0.0,0.0,0.0,1.10000002384,116510720,25849856,43147264,69,2588798976,0,0,156,156,1,1,0,353942,0,1130,323942,0,238,0,56000
6345,201851589672642,0.0,0.0,0.0,0.0,0.0,1.10000002384,116412416,25849856,43147264,69,2588827648,0,0,156,156,1,1,0,406024,0,1173,376370,0,276,0,56000
6372,201852096928558,0.0,4.40000009537,0.0,0.0,0.0,0.0,116314112,25849856,43208704,69,2588860416,0,0,156,156,1,1,0,440106,0,1197,411072,0,301,0,56000
6398,201852603524753,3.20000004768,2.20000004768,0.0,0.0,0.0,0.0,116510720,25849856,43208704,69,2588893184,0,20480,156,156,1,1,0,414058,0,1177,386290,0,284,0,56000
6423,201853109817138,2.20000004768,2.20000004768,0.0,0.0,0.0,1.10000002384,116801536,25849856,43266048,69,2588921856,0,8192,156,156,1,1,0,358290,0,1137,328178,0,241,0,56000
6449,201853616190609,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,116604928,25849856,43266048,69,2588950528,0,0,156,156,1,1,0,397810,0,1165,368072,0,270,0,56000
6475,201854123005408,3.20000004768,3.20000004768,0.0,0.0,0.0,0.0,116670464,25849856,43323392,69,2588979200,0,0,156,156,1,1,0,460580,0,1214,430150,0,315,0,56000
6501,201854629592872,3.20000004768,4.19999980927,0.0,0.0,0.0,0.0,116703232,25849856,43323392,69,2589011968,0,0,156,156,1,1,0,386906,0,1157,358618,0,263,0,56000
6526,201855135905651,2.09999990463,4.19999980927,0.0,0.0,0.0,1.10000002384,116576256,25849856,43384832,69,2589040640,0,0,156,156,1,1,0,384110,0,1155,355634,0,261,0,56000
6551,201855642765427,3.20000004768,3.20000004768,0.0,0.0,0.0,0.0,116871168,25849856,43388928,69,2589069312,0,0,156,156,1,1,0,393628,0,1162,362572,0,266,0,56000
6577,201856149633934,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,116772864,25849856,43442176,69,2589097984,0,0,156,156,1,1,0,468752,0,1220,441174,0,323,0,56000
6603,201856656074103,1.10000002384,4.30000019073,0.0,0.0,0.0,0.0,116805632,25849856,43462656,69,2589130752,0,0,156,156,1,1,0,363760,0,1140,335160,0,246,0,56000
6628,201857162368095,2.09999990463,3.20000004768,0.0,0.0,0.0,1.10000002384,116871168,25849856,43503616,69,2589163520,0,0,156,156,1,1,0,374700,0,1150,344934,0,253,0,55000
6653,201857668720823,0.0,3.40000009537,0.0,0.0,0.0,0.0,116867072,25849856,43560960,69,2589192192,0,12288,156,156,1,1,0,400372,0,1166,370904,0,272,0,55000
6679,201858175594917,0.0,4.40000009537,0.0,0.0,0.0,0.0,116764672,25849856,43560960,69,2589220864,0,0,156,156,1,1,0,487820,0,1234,457710,0,335,0,56000
6705,201858682288121,3.20000004768,2.20000004768,0.0,0.0,0.0,0.0,116789248,25849856,43622400,69,2589253632,0,0,156,156,1,1,0,347342,0,1127,319922,0,235,0,56000
6730,201859188229624,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,116690944,25849856,43622400,69,2589282304,0,0,156,156,1,1,0,393776,0,1164,362628,0,266,0,56000
6756,201859694598485,1.10000002384,3.20000004768,0.0,0.0,0.0,1.10000002384,116985856,25849856,43683840,69,2589310976,0,0,156,156,1,1,0,382820,0,1154,354392,0,260,0,56000
6783,201860202105201,3.29999995232,3.29999995232,0.0,0.0,0.0,0.0,116789248,25849856,43683840,69,2589343744,0,0,156,156,1,1,0,520508,0,1258,493712,0,362,0,56000
6808,201860708382431,1.10000002384,3.29999995232,0.0,0.0,0.0,0.0,117125120,25849856,43741184,69,2589372416,0,0,156,156,1,1,0,313270,0,1103,282648,0,208,0,56000
6833,201861214815686,1.10000002384,4.30000019073,0.0,0.0,0.0,1.10000002384,117223424,25849856,43741184,69,2589401088,0,0,156,156,1,1,0,388328,0,1160,358494,0,263,0,56000
6859,201861721203405,2.20000004768,3.29999995232,0.0,0.0,0.0,0.0,117121024,25849856,43798528,69,2589433856,0,0,156,156,1,1,0,401822,0,1167,371128,0,272,0,56000
6885,201862227985238,1.10000002384,4.40000009537,0.0,0.0,0.0,0.0,117186560,25849856,43798528,69,2589462528,0,0,156,156,1,1,0,508250,0,1249,482658,0,353,0,56000
6910,201862734222309,2.09999990463,3.09999990463,0.0,0.0,0.0,2.09999990463,117411840,25849856,43859968,69,2589491200,0,12288,156,156,1,1,0,315994,0,1105,285404,0,210,0,56000
6935,201863240694117,3.20000004768,3.20000004768,0.0,0.0,0.0,0.0,117411840,25849856,43859968,69,2589519872,0,0,156,156,1,1,0,380156,0,1154,350226,0,257,0,56000
6962,201863747010597,2.20000004768,3.20000004768,0.0,0.0,0.0,1.10000002384,117116928,25849856,43917312,69,2589552640,0,0,156,156,1,1,0,411422,0,1175,381852,0,280,0,56000
6987,201864253629910,1.10000002384,3.40000009537,0.0,0.0,0.0,0.0,116920320,25849856,43917312,69,2589581312,0,0,156,156,1,1,0,514920,0,1252,488106,0,357,0,56000
7012,201864760089216,3.20000004768,2.09999990463,0.0,0.0,0.0,0.0,117248000,25849856,43978752,69,2589614080,0,0,156,156,1,1,0,313432,0,1104,282570,0,207,0,56000
7037,201865266250369,1.10000002384,2.20000004768,0.0,0.0,0.0,0.0,117346304,25849856,43978752,69,2589642752,0,0,156,156,1,1,0,384168,0,1156,354424,0,260,0,56000
7063,201865772808291,1.10000002384,4.30000019073,0.0,0.0,0.0,1.10000002384,117342208,25849856,44040192,69,2589671424,0,0,156,156,1,1,0,411418,0,1176,381864,0,280,0,56000
