# [0]SEQN, [1]Timestamp, [2]Temperature, [3]TS1Temperature, [4]TS2Temperature, [5]TempRange, [6]Voltage, [7]Current, [8]AverageCurrent, [9]CellVoltage1, [10]CellVoltage2, [11]CellVoltage3, [12]CellVoltage4, [13]PackVoltage, [14]AverageVoltage
11905,201961759056964,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
11955,201962759020158,312.3,312.3,312.6,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
12006,201963758925313,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
12057,201964758945847,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
12107,201965758910786,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
12158,201966758891860,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
12208,201967758838361,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
12259,201968758740933,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
12309,201969758772920,312.3,312.3,312.6,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
12359,201970758590704,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
12410,201971758704056,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
12460,201972758440126,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
12510,201973758587282,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
12561,201974758594545,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
12611,201975758562418,312.3,312.3,312.6,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
12662,201976758519885,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
12712,201977758483288,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
12763,201978758358831,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
12814,201979760346374,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
12864,201980760403784,312.3,312.3,312.6,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
12915,201981760277301,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
12965,201982760310197,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
13016,201983758401225,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
13067,201984760406508,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
13117,201985760218705,312.3,312.3,312.6,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
13168,201986760193073,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
13218,201987760115619,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
13268,201988760096203,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
13319,201989760610724,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
13369,201990760285473,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
13420,201991760405181,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
13470,201992760234699,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
13520,201993760203619,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
13570,201994760130006,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
13620,201995758170120,312.3,312.3,312.6,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
13671,201996757797238,312.3,312.3,312.6,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
13721,201997757745695,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
13771,201998757665168,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
13822,201999757632063,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
13872,202000757617886,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
13923,202001757600495,312.3,312.3,312.6,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
13973,202002757543644,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
14024,202003757534844,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
14075,202004757251708,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
14125,202005757454457,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
14176,202006757371765,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
14226,202007757267143,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
14277,202008757185987,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
14328,202009757130114,312.3,312.3,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
14378,202010757225587,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
14429,202011757154349,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
14479,202012757161054,312.3,312.3,312.7,8,16.649,0.0,0.0,4.168,4.158,4.152,4.171,16.432,16.65
14529,202013757178584,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
14580,202014757133537,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
14630,202015757080737,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.43,16.65
14681,202016757031987,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.429,16.65
14731,202017756851238,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.429,16.65
14781,202018756958584,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.428,16.65
14832,202019756949435,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.425,16.65
14882,202020756646324,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.424,16.65
14933,202021756822953,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.424,16.65
14983,202022756750038,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.422,16.65
15033,202023756789778,312.3,312.3,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.419,16.65
15084,202024756517676,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.419,16.65
15134,202025756495676,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.419,16.65
15185,202026756663715,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.42,16.65
15235,202027756620064,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.423,16.65
15285,202028756589473,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.424,16.65
15336,202029756554413,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.423,16.65
15386,202030756495886,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.422,16.65
15437,202031761970954,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.424,16.65
15486,202032762007411,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.158,4.152,4.171,16.428,16.65
15535,202033761937779,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.429,16.65
15585,202034761866332,312.3,312.3,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.428,16.65
15635,202035761658205,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
15685,202036761750046,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
15734,202037761789367,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.43,16.65
15785,202038761612529,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.43,16.65
15836,202039761737614,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.43,16.65
15885,202040761554141,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
15935,202041761452592,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
15985,202042760043824,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
16036,202043761385125,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
16087,202044761426402,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
16136,202045760759906,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
16187,202046761317729,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
16237,202047761309697,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
16288,202048761257456,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
16339,202049761092770,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
16389,202050761203748,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
16439,202051761182307,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
16489,202052761089557,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
16539,202053761099405,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
16590,202054760884224,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
16639,202055761081735,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
16689,202056761006656,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
16739,202057760853354,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
16789,202058760898332,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
16840,202059760891069,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
16890,202060760842948,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
16941,202061760808935,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
16991,202062760828910,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
17041,202063760795666,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
17092,202064760633424,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
17142,202065760662897,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
17193,202066760633005,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
17243,202067760574199,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
17294,202068760428231,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
17345,202069760492834,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
17395,202070760345958,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
17445,202071760346656,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
17495,202072760017424,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
17545,202073760342885,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
17595,202074760294415,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
17645,202075760296859,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
17695,202076760162764,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
17744,202077760240498,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
17795,202078758796878,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.158,4.152,4.171,16.432,16.65
17846,202079760019590,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
17895,202080760031532,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
17945,202081759997869,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
17995,202082760012326,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.434,16.65
18045,202083759868174,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.434,16.65
18095,202084759936618,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
18144,202085759926072,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
18195,202086759752517,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
18245,202087759860561,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
18296,202088759706002,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
18347,202089757993634,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.158,4.152,4.171,16.432,16.65
18397,202090758671094,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
18448,202091755988421,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
18498,202092757206732,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
18548,202093757855628,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
18599,202094759183799,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
18649,202095759444796,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
18700,202096759549279,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
18750,202097759374746,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
18801,202098759497596,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
18852,202099759413228,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
18902,202100759422866,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
18953,202101759208174,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
19003,202102759237577,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
19053,202103758362187,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.158,4.152,4.171,16.433,16.65
19104,202104759065488,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
19154,202105759078130,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
19204,202106759089444,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
19254,202107758992923,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
19304,202108759083508,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
19354,202109758949063,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
19404,202110758364771,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
19455,202111758085127,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
19505,202112758284942,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
19555,202113758867139,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
19606,202114758757908,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
19655,202115757424428,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.158,4.152,4.171,16.433,16.65
19706,202116757416955,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
19756,202117758708390,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
19805,202118758727527,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
19856,202119758648467,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
19905,202120758692746,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
19955,202121758631844,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
20004,202122758584422,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
20054,202123758454727,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
20104,202124757060206,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.158,4.152,4.17,16.433,16.65
20154,202125757681584,312.4,312.4,312.7,8,16.647,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
20205,202126758392289,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
20255,202127755739787,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.158,4.152,4.171,16.433,16.65
20305,202128753172421,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.158,4.152,4.171,16.433,16.65
20356,202129755174980,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
20406,202130753872231,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
20457,202131755820663,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
20507,202132755811654,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
20557,202133757732848,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.44,16.65
20608,202134755720860,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.439,16.65
20658,202135756698778,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.436,16.65
20709,202136758017102,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.435,16.65
20759,202137758000759,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.435,16.65
20809,202138757964022,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
20860,202139757949496,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
20910,202140757517737,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
20961,202141757805273,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
21011,202142757815121,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
21061,202143757759178,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
21112,202144757804784,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
21162,202145757706169,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
21213,202146757643172,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
21262,202147756779375,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
21313,202148755005546,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
21364,202149753168441,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
21414,202150753560390,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
21465,202151753097552,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
21515,202152752445234,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
21566,202153753485101,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
21617,202154755478232,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
21667,202155757311007,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
21718,202156757337616,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
21767,202157757205966,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
21817,202158757190810,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
21868,202159757208690,312.4,312.4,312.8,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
21918,202160755776245,312.4,312.4,312.7,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
21969,202161756992740,312.4,312.4,312.7,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
22019,202162757049172,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
22069,202163756503223,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.158,4.152,4.171,16.432,16.65
22120,202164756856201,312.4,312.4,312.8,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
22170,202165753062841,312.4,312.4,312.8,8,16.649,0.0,0.0,4.168,4.158,4.152,4.171,16.432,16.649
22221,202166753363508,312.4,312.4,312.8,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.649
22271,202167752826638,312.4,312.4,312.8,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.649
22322,202168753437749,312.4,312.4,312.8,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.649
22373,202169752246117,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.649
22423,202170754269629,312.4,312.4,312.8,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.649
22474,202171756135928,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
22524,202172756625934,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
22575,202173756706601,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
22626,202174756251655,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
22676,202175756574322,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
22727,202176756566849,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
22777,202177756480385,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
22828,202178756431147,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
22878,202179756467884,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
22928,202180754053540,312.4,312.4,312.8,8,16.649,0.0,0.0,4.168,4.158,4.152,4.171,16.432,16.65
22979,202181753387185,312.4,312.4,312.8,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
23029,202182752599305,312.4,312.4,312.8,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
23080,202183754282829,312.4,312.4,312.8,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
23130,202184756187611,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
23179,202185754525388,312.4,312.4,312.8,8,16.65,0.0,0.0,4.168,4.158,4.152,4.17,16.432,16.65
23230,202186756151503,312.4,312.4,312.8,8,16.649,0.0,0.0,4.168,4.159,4.152,4.17,16.432,16.65
23280,202187756194385,312.5,312.5,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
23330,202188756136417,312.5,312.5,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
23380,202189756132436,312.5,312.5,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
23430,202190756078868,312.5,312.5,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.431,16.65
23481,202191755945192,312.5,312.5,312.8,8,16.65,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
23530,202192754595649,312.5,312.5,312.8,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
23581,202193754549204,312.4,312.4,312.8,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.432,16.65
23631,202194754513096,312.4,312.4,312.8,8,16.649,0.0,0.0,4.168,4.159,4.152,4.171,16.433,16.65
